Station ID,Station Name,Station Latitude,Station Longitude,end station id
3939,Willow Ave & E 133 St,40.800933,-73.913863,3939
3815,E 51 St & 2 Ave,40.755293,-73.967641,3815
3902,Fairview Ave & Linden St,40.70694,-73.90632,3902
3786,Division St & Bowery,40.714193,-73.996732,3786
3457,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,3457
3860,Wilson Ave & Troutman St,40.70166,-73.92754,3860
3735,W 30 St & 10 Ave,40.752694,-74.002353,3735
3944,Convent Ave & W 135 St,40.818215,-73.950988,3944
464,E 56 St & 3 Ave,40.75934501,-73.96759673,464
3882,Norman St & Wyckoff Ave,40.69517,-73.90311,3882
3823,Beaver St & Fayette St,40.70099,-73.93921,3823
3945,Amsterdam Ave & W 136 St,40.819746,-73.951819,3945
3834,Irving Ave & Halsey St,40.69467,-73.90663,3834
3921,Willis Ave & Bruckner Blvd,40.805701,-73.925177,3921
3808,24 St & 41 Ave,40.752474,-73.939991,3808
3848,Suydam St & Broadway,40.69544,-73.93223,3848
3873,Madison St & Cypress Ave,40.70068,-73.90742,3873
3870,Melrose St & Broadway,40.697481,-73.935877,3870
3859,Lorimer St & Calyer St,40.72795,-73.95414,3859
3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546,3857
3842,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,3842
3877,Madison St & Forest Ave,40.70555,-73.90245,3877
3900,Morgan Ave & Lombardy St,40.72226,-73.93889,3900
3897,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,3897
3822,Bushwick Ave & Forrest St,40.70076,-73.93641,3822
3913,Sands St Gate,40.699569,-73.979827,3913
3917,Willoughby St & Ashland Pl,40.69178,-73.97877,3917
3879,Broadway & Madison St,40.68822,-73.91966,3879
3929,Willis Ave & E 141 St,40.81093,-73.921606,3929
3818,Calyer St & Jewel St,40.72984,-73.94839,3818
3827,Halsey St & Broadway,40.68565,-73.91564,3827
3867,Somers St & Broadway,40.67945,-73.90474,3867
3890,Grove St & Broadway,40.69047,-73.923511,3890
3869,Van Buren St & Broadway,40.692,-73.92617,3869
3811,27 Ave & 3 St,40.77485,-73.9342,3811
3865,Knickerbocker Ave & Cooper St,40.69081,-73.90448,3865
3855,Frost St & Debevoise Ave,40.71882,-73.93948,3855
3895,Cypress Ave & Palmetto St,40.70157340873792,-73.90876293182373,3895
3830,Halsey St & Evergreen Ave,40.68858,-73.91227,3830
3731,W 47 St & 6 Ave,40.758397,-73.98255,3731
3914,West End Ave & W 78 St,40.783786,-73.981687,3914
3911,Wyckoff St & Nevins St,40.683426,-73.984275,3911
3854,Morgan Ave & Maspeth Ave,40.716657,-73.93637,3854
3824,Van Sinderen Ave & Truxton St,40.6786,-73.90369,3824
4021,E 138 St & Grand Concourse,40.813224,-73.930605,4021
3907,Central Ave & Melrose St,40.70112,-73.93039,3907
3833,Madison St & Evergreen Ave,40.69122,-73.91693,3833
3872,Hancock St & Wyckoff Ave,40.6972,-73.90674,3872
3828,Eldert St & Bushwick Ave,40.68652,-73.91321,3828
3876,Forest Ave & Summerfield St,40.69922,-73.89795,3876
3923,Lincoln Ave & E 134 St,40.808484,-73.928803,3923
3935,Amsterdam Ave & W 131 St,40.816355,-73.954295,3935
3839,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,3839
3871,Bushwick Ave & Furman Ave,40.68281,-73.90623,3871
3862,Linden St & Knickerbocker Ave,40.69714,-73.91566,3862
3884,Centre St & Seneca Ave,40.69969,-73.9022,3884
3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,3840
3956,St. Ann's Ave & E 144 St,40.811112,-73.914932,3956
3909,Madison St & Woodward Ave,40.70408,-73.90408,3909
3989,Willis Ave & E 137 St,40.808384,-73.923604,3989
3841,Menahan St & Central Ave,40.69543,-73.9196,3841
3957,E 144 St & Brook Ave,40.811675,-73.917037,3957
3843,Myrtle Ave & Grove St,40.69905,-73.91516,3843
3866,Wilson Ave & Moffat St,40.68906,-73.90506,3866
3847,Cedar St & Evergreen Ave,40.69671,-73.92807,3847
4019,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763,4019
3853,Harrison Pl & Porter Ave,40.70686,-73.92851,3853
3851,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,3851
3955,St Mary's St & Jackson Ave,40.808891,-73.91081,3955
3880,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,3880
3947,E 138 St & Willow Ave,40.804168,-73.911545,3947
3950,Brook Ave & E 141 St,40.809619,-73.917875,3950
3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945,3849
3826,Moffat St & Bushwick,40.68458,-73.90925,3826
3940,E 134 St & Walnut Ave,40.800425,-73.911034,3940
3938,E 133 St & Cypress Pl,40.80262,-73.9174,3938
3941,Walnut Ave & E 136 St,40.801657,-73.909513,3941
3878,Cypress Ave & George St,40.69812,-73.90271,3878
3988,E 128 St & 3 Ave,40.805631,-73.934077,3988
4020,Bradhurst Ave & W 148 St,40.825125,-73.941616,4020
4000,Lenox Ave & W 144 St,40.819783,-73.936521,4000
4007,Riverside Dr & W 138 St,40.823168,-73.955857,4007
3967,W 146 St & Broadway,40.826969,-73.949738,3967
4009,Riverside Dr & W 145 St,40.827305,-73.951989,4009
4010,W 145 St & Amsterdam Ave,40.825244,-73.947257,4010
3987,E 149 St & Jackson Ave,40.813135,-73.909235,3987
3965,E 149 St & Eagle Ave,40.814046,-73.91186,3965
3963,Melrose Ave & E 150 St,40.816827,-73.917338,3963
4002,W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,4002
4023,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,4023
3934,St Nicholas Ave & E 134 St,40.816234,-73.948222,3934
3997,5 Av & W 139 St,40.815484,-73.935856,3997
3930,E 142 St & 3 Ave,40.812735,-73.923697,3930
3936,W 133 St & 12 Ave,40.820003,-73.959089,3936
3925,E 138 St & Canal St W,40.812304,-73.929153,3925
3948,E 138 St & Cypress Ave,40.805559,-73.914718,3948
3927,Lenox Ave & W 133 St,40.81296,-73.941878,3927
3928,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,3928
3954,Southern Blvd & E 142 St,40.807258,-73.907999,3954
3949,Brook Ave & E 138 St,40.807408,-73.91924,3949
4004,Edgecombe Ave & W 141 St,40.820681,-73.945144,4004
3951,E 141 St & St Ann's Ave,40.808633,-73.916124,3951
4005,St. Nicholas Terrace & Convent Ave,40.821294,-73.947868,4005
3952,E 141 St & Jackson Ave,40.806896,-73.911837,3952
4006,E 147 St & Bergen Ave,40.814673,-73.91839,4006
4036,Motorgate,40.7639089,-73.9477213,4036
4037,Roosevelt Island Tramway,40.757284,-73.9536,4037
4038,Southpoint Park,40.75370225419114,-73.95865201950072,4038
3960,Hamilton Pl & W 140 St,40.822756,-73.951346,3960
4012,W 148 St & Amsterdam Ave,40.827075,-73.945909,4012
3959,Edgecombe Ave & W 145 St,40.823498,-73.94386,3959
3968,Propsect Ave & E 151 St,40.814232,-73.903927,3968
3966,Wales Ave & E 147 St,40.811314,-73.907729,3966
4011,Westchester Ave & Jackson Ave,40.816124,-73.908116,4011
3638,Washington St,40.7242941,-74.0354826,3638
3040,Handlebar @ Gowanus,40.66979964220026,-73.99497985839844,3040
3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,3791
3198,Heights Elevator,40.74871594538023,-74.04044330120087,3198
3426,JCBS Depot,40.70965083364061,-74.06860113143921,3426
3213,Van Vorst Park,40.71848892,-74.047726625,3213
3185,City Hall,40.7177325,-74.043845,3185
3203,Hamilton Park,40.727595966,-74.044247311,3203
3195,Sip Ave,40.73089709786179,-74.06391263008118,3195
3199,Newport Pkwy,40.7287448,-74.0321082,3199
3640,Journal Square,40.73367,-74.0625,3640
3210,Pershing Field,40.742677141,-74.051788633,3210
3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3277
3184,Paulus Hook,40.7141454,-74.0335519,3184
3639,Harborside,40.7192517,-74.034234,3639
3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792
3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276
3211,Newark Ave,40.72152515,-74.046304543,3211
